data,meta_data
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '632057f93f1e794b4fbdfb21', 'links': {'targetURL': '/expose/632057f93f1e794b4fbdfb21'}, 'priceKeyFacts': [{'value': '819,94 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '52,66 m²', 'label': 'Fläche'}]}","{'full_address': '1210 Wien', 'description': 'PROVISIONSFREI – Traumhafte Erstbezug-Wohnungen in 1210 Wien ', 'devproject_link': 'http://www.immobilienscout24.at/expose/61e164bfba2a970025b07fe4', 'contact': 'B.A. Vineta Reitgruber', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.13067984580993652, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '632057faec84f16ca87fa0a9', 'links': {'targetURL': '/expose/632057faec84f16ca87fa0a9'}, 'priceKeyFacts': [{'value': '789,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '39,45 m²', 'label': 'Fläche'}]}","{'full_address': '1210 Wien', 'description': 'PROVISIONSFREI – Traumhafte Erstbezug-Wohnungen in 1210 Wien ', 'devproject_link': 'http://www.immobilienscout24.at/expose/61e164bfba2a970025b07fe4', 'contact': 'B.A. Vineta Reitgruber', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.13067984580993652, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}], 'exposeId': '632057faec84f16ca87fa0ac', 'links': {'targetURL': '/expose/632057faec84f16ca87fa0ac'}, 'priceKeyFacts': [{'value': '659,97 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '34,74 m²', 'label': 'Fläche'}]}","{'full_address': '1210 Wien', 'description': 'PROVISIONSFREI – Traumhafte Erstbezug-Wohnungen in 1210 Wien ', 'devproject_link': 'http://www.immobilienscout24.at/expose/61e164bfba2a970025b07fe4', 'contact': 'B.A. Vineta Reitgruber', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.13067984580993652, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fb14f10f9119e13e68de', 'links': {'targetURL': '/expose/6305fb14f10f9119e13e68de'}, 'priceKeyFacts': [{'value': '799,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,49 m²', 'label': 'Fläche'}]}","{'full_address': 'Am langen Felde 44, 1220 Wien', 'description': 'Am Langen Felde 44, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb16a96b146c742a4386', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.14212489128112793, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6298da34bb644b58a03e4939', 'links': {'targetURL': '/expose/6298da34bb644b58a03e4939'}, 'priceKeyFacts': [{'value': '849 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,15 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': '1220 Wien', 'description': 'AKTION! 1. Mietzinsfrei - ERSTBEZUG - U-Bahn Nähe - Gärten, Balkone und Terrasse - Lift im Haus - Fußbodenheizung', 'devproject_link': 'http://www.immobilienscout24.at/expose/6296727b32e6aba39e0fdf65', 'contact': 'Alexandru Filimon', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11892080307006836, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a3b9b750021fad4e8', 'links': {'targetURL': '/expose/605b3c1a3b9b750021fad4e8'}, 'priceKeyFacts': [{'value': '1.185 €', 'label': None}], 'mainKeyFacts': [{'value': '67,53 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a5b05a10020f20887', 'links': {'targetURL': '/expose/605b3c1a5b05a10020f20887'}, 'priceKeyFacts': [{'value': '1.185 €', 'label': None}], 'mainKeyFacts': [{'value': '67,56 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a3b9b750021fad4ea', 'links': {'targetURL': '/expose/605b3c1a3b9b750021fad4ea'}, 'priceKeyFacts': [{'value': '860 €', 'label': None}], 'mainKeyFacts': [{'value': '52,58 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a3b9b750021fad4ec', 'links': {'targetURL': '/expose/605b3c1a3b9b750021fad4ec'}, 'priceKeyFacts': [{'value': '1.230 €', 'label': None}], 'mainKeyFacts': [{'value': '67,53 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a5b05a10020f20883', 'links': {'targetURL': '/expose/605b3c1a5b05a10020f20883'}, 'priceKeyFacts': [{'value': '965 €', 'label': None}], 'mainKeyFacts': [{'value': '56,52 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a3b9b750021fad4ee', 'links': {'targetURL': '/expose/605b3c1a3b9b750021fad4ee'}, 'priceKeyFacts': [{'value': '935 €', 'label': None}], 'mainKeyFacts': [{'value': '56,52 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '605b3c1a5b05a10020f2088b', 'links': {'targetURL': '/expose/605b3c1a5b05a10020f2088b'}, 'priceKeyFacts': [{'value': '900 €', 'label': None}], 'mainKeyFacts': [{'value': '52,58 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6076e55854efb400235bb4d6', 'links': {'targetURL': '/expose/6076e55854efb400235bb4d6'}, 'priceKeyFacts': [{'value': '1.085 €', 'label': None}], 'mainKeyFacts': [{'value': '70,25 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6076e6ddd1b87c00204e033c', 'links': {'targetURL': '/expose/6076e6ddd1b87c00204e033c'}, 'priceKeyFacts': [{'value': '1.558,12 €', 'label': None}], 'mainKeyFacts': [{'value': '4', 'label': 'Zimmer'}, {'value': '92,47 m²', 'label': 'Fläche'}, {'value': 'Erdgeschoss', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6076e6de54efb400235bb89b', 'links': {'targetURL': '/expose/6076e6de54efb400235bb89b'}, 'priceKeyFacts': [{'value': '945 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '56,77 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6076eb9654efb400235bc40a', 'links': {'targetURL': '/expose/6076eb9654efb400235bc40a'}, 'priceKeyFacts': [{'value': '1.000 €', 'label': None}], 'mainKeyFacts': [{'value': '52,58 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6076eb96d1b87c00204e0ebe', 'links': {'targetURL': '/expose/6076eb96d1b87c00204e0ebe'}, 'priceKeyFacts': [{'value': '890 €', 'label': None}], 'mainKeyFacts': [{'value': '56,49 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Adelheid-Popp-Gasse 10, 1220 Wien', 'description': 'GRÜNSTÜCK 22 - Entdecken Sie Ihr Stück vom Wohn-Glück! Freifinanzierte Mietwohnungen - PROVISIONSFREI!', 'devproject_link': 'http://www.immobilienscout24.at/expose/605b3c1a5b05a10020f2088d', 'contact': 'Nicole Friedrich, BA', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.11552000045776367, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321c2d98af7eaf4cb4ce730', 'links': {'targetURL': '/expose/6321c2d98af7eaf4cb4ce730'}, 'priceKeyFacts': [{'value': '770 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,29 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Rosthorngasse, 1220 Wien', 'description': '| NIEDRIGENERGIEHAUS | IN AUSGEZEICHNETER LAGE | NAHE SEESTADT', 'devproject_link': 'http://www.immobilienscout24.at/expose/62c7af1188c648ddf225fcce', 'contact': 'Tara Menner', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.17679119110107422, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321c2d98af7eaf4cb4ce733', 'links': {'targetURL': '/expose/6321c2d98af7eaf4cb4ce733'}, 'priceKeyFacts': [{'value': '770 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,29 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Rosthorngasse, 1220 Wien', 'description': '| NIEDRIGENERGIEHAUS | IN AUSGEZEICHNETER LAGE | NAHE SEESTADT', 'devproject_link': 'http://www.immobilienscout24.at/expose/62c7af1188c648ddf225fcce', 'contact': 'Tara Menner', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.17679119110107422, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fafba96b146c742a3e17', 'links': {'targetURL': '/expose/6305fafba96b146c742a3e17'}, 'priceKeyFacts': [{'value': '669,99 €', 'label': None}], 'mainKeyFacts': [{'value': '1', 'label': 'Zimmer'}, {'value': '38,41 m²', 'label': 'Fläche'}]}","{'full_address': 'Am langen Felde 52, 1220 Wien', 'description': 'Am Langen Felde 52, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb10a96b146c742a40f4', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.242933988571167, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fafbf10f9119e13e6488', 'links': {'targetURL': '/expose/6305fafbf10f9119e13e6488'}, 'priceKeyFacts': [{'value': '679,99 €', 'label': None}], 'mainKeyFacts': [{'value': '1', 'label': 'Zimmer'}, {'value': '39,51 m²', 'label': 'Fläche'}]}","{'full_address': 'Am langen Felde 52, 1220 Wien', 'description': 'Am Langen Felde 52, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb10a96b146c742a40f4', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.242933988571167, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fafbf10f9119e13e64a0', 'links': {'targetURL': '/expose/6305fafbf10f9119e13e64a0'}, 'priceKeyFacts': [{'value': '859,99 €', 'label': None}], 'mainKeyFacts': [{'value': '1', 'label': 'Zimmer'}, {'value': '50,03 m²', 'label': 'Fläche'}]}","{'full_address': 'Am langen Felde 52, 1220 Wien', 'description': 'Am Langen Felde 52, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb10a96b146c742a40f4', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.242933988571167, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fafbf10f9119e13e64bb', 'links': {'targetURL': '/expose/6305fafbf10f9119e13e64bb'}, 'priceKeyFacts': [{'value': '669,99 €', 'label': None}], 'mainKeyFacts': [{'value': '1', 'label': 'Zimmer'}, {'value': '36,82 m²', 'label': 'Fläche'}]}","{'full_address': 'Am langen Felde 52, 1220 Wien', 'description': 'Am Langen Felde 52, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb10a96b146c742a40f4', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.242933988571167, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fafca96b146c742a3e6f', 'links': {'targetURL': '/expose/6305fafca96b146c742a3e6f'}, 'priceKeyFacts': [{'value': '839,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '48,54 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Am langen Felde 52, 1220 Wien', 'description': 'Am Langen Felde 52, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb10a96b146c742a40f4', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.242933988571167, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}], 'exposeId': '6305fafca96b146c742a3e7e', 'links': {'targetURL': '/expose/6305fafca96b146c742a3e7e'}, 'priceKeyFacts': [{'value': '839,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,39 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Am langen Felde 52, 1220 Wien', 'description': 'Am Langen Felde 52, 1220 Wien', 'devproject_link': 'http://www.immobilienscout24.at/expose/6305fb10a96b146c742a40f4', 'contact': 'Haring Immobilien Treuhand GmbH (Vermietung)', 'company': 'private', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.242933988571167, 'depth': 0}"
